jaccard,a,b,classA,classB
0.2695,/servicii/certificat-detineri-imobile,/servicii/copie-plan-cadastral,service page,service page
0.2693,/servicii/copie-plan-cadastral,/servicii/identificare-imobil,service page,service page
0.269,/servicii/certificat-detineri-imobile,/servicii/certificat-sarcini,service page,service page
0.2666,/servicii/copie-plan-incadrare,/servicii/identificare-imobil,service page,service page
0.2651,/servicii/actualizare-adresa-cf,/servicii/extras-cf-colectiv,service page,service page
0.2629,/servicii/actualizare-adresa-cf,/servicii/copie-arhiva-ocpi,service page,service page
0.2628,/servicii/certificat-detineri-imobile,/servicii/extras-plan-cadastral,service page,service page
0.2625,/servicii/copie-plan-cadastral,/servicii/identificare-imobile-proprietar,service page,service page
0.2623,/servicii/copie-plan-incadrare,/servicii/identificare-imobile-proprietar,service page,service page
0.2612,/servicii/identificare-imobil,/servicii/identificare-imobile-proprietar,service page,service page
0.26,/servicii/certificat-detineri-imobile,/servicii/copie-plan-incadrare,service page,service page
0.2598,/servicii/identificare-imobil,/servicii/plan-amplasament-delimitare,service page,service page
0.2594,/servicii/certificat-sarcini,/servicii/identificare-imobil,service page,service page
0.259,/servicii/extras-plan-cadastral,/servicii/identificare-imobile-proprietar,service page,service page
0.2576,/servicii/certificat-detineri-imobile,/servicii/copie-intabulare,service page,service page
0.2575,/servicii/copie-releveu,/servicii/identificare-imobil,service page,service page
0.2569,/servicii/copie-intabulare,/servicii/identificare-imobil,service page,service page
0.2564,/servicii/certificat-detineri-imobile,/servicii/copie-releveu,service page,service page
0.2556,/servicii/copie-contract-vanzare,/servicii/identificare-imobil,service page,service page
0.2552,/servicii/copie-contract-vanzare,/servicii/identificare-imobile-proprietar,service page,service page
0.2549,/servicii/certificat-sarcini,/servicii/identificare-imobile-proprietar,service page,service page
0.2545,/servicii/certificat-detineri-imobile,/servicii/plan-amplasament-delimitare,service page,service page
0.2543,/servicii/identificare-imobile-proprietar,/servicii/plan-amplasament-delimitare,service page,service page
0.2542,/servicii/extras-cf-colectiv,/servicii/identificare-imobil,service page,service page
0.2539,/servicii/copie-inventar-coordonate,/servicii/identificare-imobile-proprietar,service page,service page
0.2538,/servicii/copie-inventar-coordonate,/servicii/identificare-imobil,service page,service page
0.2535,/servicii/copie-releveu,/servicii/identificare-imobile-proprietar,service page,service page
0.2523,/servicii/certificat-detineri-imobile,/servicii/copie-contract-vanzare,service page,service page
0.2519,/servicii/certificat-detineri-imobile,/servicii/extras-cf-colectiv,service page,service page
0.2513,/servicii/copie-carte-funciara,/servicii/identificare-imobil,service page,service page
0.2511,/servicii/copie-intabulare,/servicii/identificare-imobile-proprietar,service page,service page
0.2508,/servicii/actualizare-adresa-cf,/servicii/identificare-imobil,service page,service page
0.2507,/servicii/certificat-detineri-imobile,/servicii/identificare-imobile-proprietar,service page,service page
0.2507,/servicii/copie-arhiva-ocpi,/servicii/identificare-imobil,service page,service page
0.2504,/servicii/eliberare-certificat-de-casatorie,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2502,/servicii/certificat-detineri-imobile,/servicii/copie-inventar-coordonate,service page,service page
0.2496,/servicii/actualizare-adresa-cf,/servicii/certificat-detineri-imobile,service page,service page
0.2494,/servicii/extras-cf-colectiv,/servicii/identificare-imobile-proprietar,service page,service page
0.2492,/servicii/certificat-detineri-imobile,/servicii/identificare-imobil,service page,service page
0.2491,/servicii/certificat-detineri-imobile,/servicii/copie-carte-funciara,service page,service page
0.249,/servicii/certificat-detineri-imobile,/servicii/copie-arhiva-ocpi,service page,service page
0.2483,/servicii/actualizare-adresa-cf,/servicii/identificare-imobile-proprietar,service page,service page
0.2469,/servicii/copie-arhiva-ocpi,/servicii/identificare-imobile-proprietar,service page,service page
0.2447,/servicii/copie-carte-funciara,/servicii/identificare-imobile-proprietar,service page,service page
0.2398,/servicii/cazier-fiscal-online,/servicii/certificat-de-integritate-comportamentala,service page,service page
0.2311,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/certificat-de-integritate-comportamentala,service page,service page
0.2302,/servicii/eliberare-certificat-de-celibat,/servicii/eliberare-certificat-de-nastere,service page,service page
0.2266,/servicii/certificat-de-integritate-comportamentala,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2258,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/certificat-de-integritate-comportamentala,service page,service page
0.2239,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-plan-cadastral,service page,service page
0.2229,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-plan-incadrare,service page,service page
0.2229,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/extras-plan-cadastral,service page,service page
0.2211,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-plan-cadastral,service page,service page
0.2202,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-plan-incadrare,service page,service page
0.2202,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/extras-plan-cadastral,service page,service page
0.2194,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/eliberare-certificat-de-celibat,service page,service page
0.218,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-contract-vanzare,service page,service page
0.2178,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2177,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-releveu,service page,service page
0.2165,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/plan-amplasament-delimitare,service page,service page
0.216,/servicii/certificat-urbanism-informare,/servicii/copie-plan-cadastral,service page,service page
0.2159,/servicii/certificat-urbanism-informare,/servicii/copie-plan-incadrare,service page,service page
0.2158,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-contract-vanzare,service page,service page
0.2151,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-releveu,service page,service page
0.215,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/certificat-sarcini,service page,service page
0.2146,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-inventar-coordonate,service page,service page
0.2146,/servicii/certificat-urbanism-informare,/servicii/extras-plan-cadastral,service page,service page
0.2141,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-intabulare,service page,service page
0.2139,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/plan-amplasament-delimitare,service page,service page
0.2135,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/identificare-imobil,service page,service page
0.2134,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/extras-cf-colectiv,service page,service page
0.2132,/servicii/cazier-auto-online,/servicii/certificat-de-integritate-comportamentala,service page,service page
0.2125,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-carte-funciara,service page,service page
0.2124,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/certificat-sarcini,service page,service page
0.212,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-inventar-coordonate,service page,service page
0.2116,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-intabulare,service page,service page
0.2116,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/certificat-urbanism-informare,service page,service page
0.2111,/servicii/actualizare-adresa-cf,/servicii/cazier-judiciar-online/persoana-juridica,service page,service page
0.2109,/servicii/cazier-fiscal-online,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2109,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/extras-cf-colectiv,service page,service page
0.2109,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/identificare-imobil,service page,service page
0.2108,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/copie-arhiva-ocpi,service page,service page
0.2104,/servicii/copie-plan-cadastral,/servicii/eliberare-certificat-de-celibat,service page,service page
0.21,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-carte-funciara,service page,service page
0.2099,/servicii/certificat-urbanism-informare,/servicii/copie-contract-vanzare,service page,service page
0.2098,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/identificare-imobile-proprietar,service page,service page
0.2098,/servicii/certificat-urbanism-informare,/servicii/plan-amplasament-delimitare,service page,service page
0.2097,/servicii/cazier-fiscal-online,/servicii/cazier-judiciar-online/persoana-fizica,service page,service page
0.2097,/servicii/certificat-urbanism-informare,/servicii/copie-releveu,service page,service page
0.2092,/servicii/cazier-fiscal-online,/servicii/cazier-judiciar-online/persoana-juridica,service page,service page
0.2091,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/certificat-urbanism-informare,service page,service page
0.2088,/servicii/certificat-sarcini,/servicii/certificat-urbanism-informare,service page,service page
0.2086,/servicii/actualizare-adresa-cf,/servicii/cazier-judiciar-online/persoana-fizica,service page,service page
0.2086,/servicii/certificat-urbanism-informare,/servicii/identificare-imobil,service page,service page
0.2084,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/copie-arhiva-ocpi,service page,service page
0.2083,/servicii/copie-plan-incadrare,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2083,/servicii/eliberare-certificat-de-celibat,/servicii/extras-plan-cadastral,service page,service page
0.2074,/servicii/copie-plan-cadastral,/servicii/extras-multilingv-certificat-nastere,service page,service page
0.2074,/servicii/extras-multilingv-certificat-nastere,/servicii/extras-plan-cadastral,service page,service page
0.2073,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/identificare-imobile-proprietar,service page,service page
0.2071,/servicii/copie-plan-cadastral,/servicii/extras-multilingv-certificat-casatorie,service page,service page
0.2071,/servicii/extras-multilingv-certificat-casatorie,/servicii/extras-plan-cadastral,service page,service page
0.2067,/servicii/certificat-urbanism-informare,/servicii/copie-inventar-coordonate,service page,service page
0.2066,/servicii/copie-plan-incadrare,/servicii/extras-multilingv-certificat-nastere,service page,service page
0.2063,/servicii/certificat-urbanism-informare,/servicii/copie-intabulare,service page,service page
0.2062,/servicii/copie-plan-incadrare,/servicii/extras-multilingv-certificat-casatorie,service page,service page
0.2061,/servicii/certificat-de-integritate-comportamentala,/servicii/eliberare-certificat-de-casatorie,service page,service page
0.2055,/servicii/actualizare-adresa-cf,/servicii/certificat-urbanism-informare,service page,service page
0.2052,/servicii/certificat-urbanism-informare,/servicii/extras-cf-colectiv,service page,service page
0.2051,/servicii/certificat-sarcini,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2046,/servicii/certificat-urbanism-informare,/servicii/identificare-imobile-proprietar,service page,service page
0.2043,/servicii/certificat-urbanism-informare,/servicii/copie-carte-funciara,service page,service page
0.2041,/servicii/copie-contract-vanzare,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2039,/servicii/copie-releveu,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2032,/servicii/certificat-urbanism-informare,/servicii/copie-arhiva-ocpi,service page,service page
0.2029,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/certificat-detineri-imobile,service page,service page
0.2028,/servicii/copie-contract-vanzare,/servicii/extras-multilingv-certificat-nastere,service page,service page
0.2028,/servicii/eliberare-certificat-de-celibat,/servicii/plan-amplasament-delimitare,service page,service page
0.2024,/servicii/copie-contract-vanzare,/servicii/extras-multilingv-certificat-casatorie,service page,service page
0.2023,/servicii/copie-inventar-coordonate,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2022,/servicii/copie-releveu,/servicii/extras-multilingv-certificat-nastere,service page,service page
0.2022,/servicii/eliberare-certificat-de-celibat,/servicii/extras-multilingv-certificat-nastere,service page,service page
0.2018,/servicii/copie-releveu,/servicii/extras-multilingv-certificat-casatorie,service page,service page
0.2013,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/eliberare-certificat-de-casatorie,service page,service page
0.2011,/servicii/eliberare-certificat-de-celibat,/servicii/extras-multilingv-certificat-casatorie,service page,service page
0.2011,/servicii/extras-multilingv-certificat-nastere,/servicii/plan-amplasament-delimitare,service page,service page
0.201,/servicii/cazier-auto-online,/servicii/cazier-judiciar-online/persoana-juridica,service page,service page
0.2007,/servicii/copie-intabulare,/servicii/eliberare-certificat-de-celibat,service page,service page
0.2007,/servicii/extras-multilingv-certificat-casatorie,/servicii/plan-amplasament-delimitare,service page,service page
0.2006,/servicii/cazier-judiciar-online/persoana-fizica,/servicii/certificat-detineri-imobile,service page,service page
0.2005,/servicii/cazier-auto-online,/servicii/cazier-judiciar-online/persoana-fizica,service page,service page
0.2005,/servicii/extras-cf-colectiv,/servicii/extras-multilingv-certificat-nastere,service page,service page
0.2002,/servicii/cazier-judiciar-online/persoana-juridica,/servicii/extras-multilingv-certificat-nastere,service page,service page
0.2001,/servicii/eliberare-certificat-de-celibat,/servicii/extras-cf-colectiv,service page,service page
0.2001,/servicii/extras-cf-colectiv,/servicii/extras-multilingv-certificat-casatorie,service page,service page
